row_id,shape_name,shape_code,suburb_name,state_short,state_long
483,Carwoola,10483,Carwoola,NSW,New South Wales
484,Casino,10484,Casino,NSW,New South Wales
485,Cassilis (NSW),10485,Cassilis ,NSW,New South Wales
486,Castle Cove,10486,Castle Cove,NSW,New South Wales
487,Castle Doyle,10487,Castle Doyle,NSW,New South Wales
488,Castle Hill (NSW),10488,Castle Hill ,NSW,New South Wales
489,Castle Rock,10489,Castle Rock,NSW,New South Wales
490,Castlecrag,10490,Castlecrag,NSW,New South Wales
491,Castlereagh,10491,Castlereagh,NSW,New South Wales
492,Casuarina (NSW),10492,Casuarina ,NSW,New South Wales
493,Casula,10493,Casula,NSW,New South Wales
494,Catalina,10494,Catalina,NSW,New South Wales
495,Catherine Field,10495,Catherine Field,NSW,New South Wales
496,Catherine Hill Bay,10496,Catherine Hill Bay,NSW,New South Wales
497,Cattai,10497,Cattai,NSW,New South Wales
498,Caves Beach,10498,Caves Beach,NSW,New South Wales
499,Cawdor (NSW),10499,Cawdor ,NSW,New South Wales
500,Cawongla,10500,Cawongla,NSW,New South Wales
501,Cecil Hills,10501,Cecil Hills,NSW,New South Wales
502,Cecil Park,10502,Cecil Park,NSW,New South Wales
503,Cedar Party,10503,Cedar Party,NSW,New South Wales
504,Centennial Park (NSW),10504,Centennial Park ,NSW,New South Wales
505,Central Mangrove,10505,Central Mangrove,NSW,New South Wales
506,Central Tilba,10506,Central Tilba,NSW,New South Wales
507,Cessnock,10507,Cessnock,NSW,New South Wales
508,Chain Valley Bay,10508,Chain Valley Bay,NSW,New South Wales
509,Charbon,10509,Charbon,NSW,New South Wales
510,Charles Sturt University,10510,Charles Sturt University,NSW,New South Wales
511,Charlestown (NSW),10511,Charlestown ,NSW,New South Wales
512,Charmhaven,10512,Charmhaven,NSW,New South Wales
513,Chatswood,10513,Chatswood,NSW,New South Wales
514,Chatswood West,10514,Chatswood West,NSW,New South Wales
515,Chatsworth (NSW),10515,Chatsworth ,NSW,New South Wales
516,Cheltenham (NSW),10516,Cheltenham ,NSW,New South Wales
517,Cherrybrook,10517,Cherrybrook,NSW,New South Wales
518,Chester Hill,10518,Chester Hill,NSW,New South Wales
519,Chifley (NSW),10519,Chifley ,NSW,New South Wales
520,Chilcotts Grass,10520,Chilcotts Grass,NSW,New South Wales
521,Chillingham,10521,Chillingham,NSW,New South Wales
522,Chinderah,10522,Chinderah,NSW,New South Wales
523,Chippendale,10523,Chippendale,NSW,New South Wales
524,Chipping Norton,10524,Chipping Norton,NSW,New South Wales
525,Chisholm (NSW),10525,Chisholm ,NSW,New South Wales
526,Chiswick,10526,Chiswick,NSW,New South Wales
527,Chittaway Bay,10527,Chittaway Bay,NSW,New South Wales
528,Chittaway Point,10528,Chittaway Point,NSW,New South Wales
529,Church Point,10529,Church Point,NSW,New South Wales
530,Clandulla,10530,Clandulla,NSW,New South Wales
531,Claremont Meadows,10531,Claremont Meadows,NSW,New South Wales
532,Clarence,10532,Clarence,NSW,New South Wales
533,Clarence Town,10533,Clarence Town,NSW,New South Wales
534,Clarendon (NSW),10534,Clarendon ,NSW,New South Wales
535,Clarenza,10535,Clarenza,NSW,New South Wales
536,Claymore,10536,Claymore,NSW,New South Wales
537,Clemton Park,10537,Clemton Park,NSW,New South Wales
538,Cliftleigh,10538,Cliftleigh,NSW,New South Wales
539,Clifton Grove,10539,Clifton Grove,NSW,New South Wales
540,Clontarf (NSW),10540,Clontarf ,NSW,New South Wales
541,Clothiers Creek,10541,Clothiers Creek,NSW,New South Wales
542,Clovelly,10542,Clovelly,NSW,New South Wales
543,Clunes (NSW),10543,Clunes ,NSW,New South Wales
544,Clybucca,10544,Clybucca,NSW,New South Wales
545,Clyde (NSW),10545,Clyde ,NSW,New South Wales
546,Coal Point,10546,Coal Point,NSW,New South Wales
547,Coalcliff,10547,Coalcliff,NSW,New South Wales
548,Cobaki,10548,Cobaki,NSW,New South Wales
549,Cobar,10549,Cobar,NSW,New South Wales
550,Cobargo,10550,Cobargo,NSW,New South Wales
551,Cobbitty,10551,Cobbitty,NSW,New South Wales
552,Coffee Camp,10552,Coffee Camp,NSW,New South Wales
553,Coffs Harbour,10553,Coffs Harbour,NSW,New South Wales
554,Coleambally,10554,Coleambally,NSW,New South Wales
555,Colebee,10555,Colebee,NSW,New South Wales
556,Coledale,10556,Coledale,NSW,New South Wales
557,Collarenebri,10557,Collarenebri,NSW,New South Wales
558,Collaroy (NSW),10558,Collaroy ,NSW,New South Wales
559,Collector,10559,Collector,NSW,New South Wales
560,Collendina,10560,Collendina,NSW,New South Wales
561,Collie (NSW),10561,Collie ,NSW,New South Wales
562,Collingullie,10562,Collingullie,NSW,New South Wales
563,Collombatti,10563,Collombatti,NSW,New South Wales
564,Colo Heights,10564,Colo Heights,NSW,New South Wales
565,Colo Vale,10565,Colo Vale,NSW,New South Wales
566,Colongra,10566,Colongra,NSW,New South Wales
567,Colyton,10567,Colyton,NSW,New South Wales
568,Comberton,10568,Comberton,NSW,New South Wales
569,Comboyne,10569,Comboyne,NSW,New South Wales
570,Come By Chance,10570,Come By Chance,NSW,New South Wales
571,Como (NSW),10571,Como ,NSW,New South Wales
572,Comobella,10572,Comobella,NSW,New South Wales
573,Conargo,10573,Conargo,NSW,New South Wales
574,Concord,10574,Concord,NSW,New South Wales
575,Concord West,10575,Concord West,NSW,New South Wales
576,Condell Park,10576,Condell Park,NSW,New South Wales
577,Condobolin,10577,Condobolin,NSW,New South Wales
578,Condong,10578,Condong,NSW,New South Wales
579,Congarinni,10579,Congarinni,NSW,New South Wales
580,Congarinni North,10580,Congarinni North,NSW,New South Wales
581,Congewai,10581,Congewai,NSW,New South Wales
582,Congo,10582,Congo,NSW,New South Wales
583,Coniston,10583,Coniston,NSW,New South Wales
584,Conjola Park,10584,Conjola Park,NSW,New South Wales
585,Connells Point,10585,Connells Point,NSW,New South Wales
586,Constitution Hill,10586,Constitution Hill,NSW,New South Wales
587,Coogee (NSW),10587,Coogee ,NSW,New South Wales
588,Cookamidgera,10588,Cookamidgera,NSW,New South Wales
589,Cookardinia,10589,Cookardinia,NSW,New South Wales
590,Cooks Gap,10590,Cooks Gap,NSW,New South Wales
591,Cooks Hill,10591,Cooks Hill,NSW,New South Wales
592,Cooks Myalls,10592,Cooks Myalls,NSW,New South Wales
593,Coolac,10593,Coolac,NSW,New South Wales
594,Coolagolite,10594,Coolagolite,NSW,New South Wales
595,Coolah,10595,Coolah,NSW,New South Wales
596,Coolamon,10596,Coolamon,NSW,New South Wales
597,Coolangatta (NSW),10597,Coolangatta ,NSW,New South Wales
598,Coolongolook,10598,Coolongolook,NSW,New South Wales
599,Cooma (NSW),10599,Cooma ,NSW,New South Wales
600,Coomba Bay,10600,Coomba Bay,NSW,New South Wales
601,Coomba Park,10601,Coomba Park,NSW,New South Wales
602,Coomealla,10602,Coomealla,NSW,New South Wales
603,Coonabarabran,10603,Coonabarabran,NSW,New South Wales
604,Coonamble,10604,Coonamble,NSW,New South Wales
605,Cooperabung,10605,Cooperabung,NSW,New South Wales
606,Coopernook,10606,Coopernook,NSW,New South Wales
607,Coopers Gully,10607,Coopers Gully,NSW,New South Wales
608,Coopers Shoot,10608,Coopers Shoot,NSW,New South Wales
609,Coorabell,10609,Coorabell,NSW,New South Wales
610,Cooranbong,10610,Cooranbong,NSW,New South Wales
611,Cootamundra,10611,Cootamundra,NSW,New South Wales
612,Cooyal,10612,Cooyal,NSW,New South Wales
613,Copacabana,10613,Copacabana,NSW,New South Wales
614,Copmanhurst,10614,Copmanhurst,NSW,New South Wales
615,Coraki,10615,Coraki,NSW,New South Wales
616,Coralville,10616,Coralville,NSW,New South Wales
617,Coramba,10617,Coramba,NSW,New South Wales
618,Corbie Hill,10618,Corbie Hill,NSW,New South Wales
619,Cordeaux Heights,10619,Cordeaux Heights,NSW,New South Wales
620,Coreen,10620,Coreen,NSW,New South Wales
621,Corindi Beach,10621,Corindi Beach,NSW,New South Wales
622,Corlette,10622,Corlette,NSW,New South Wales
623,Corndale (NSW),10623,Corndale ,NSW,New South Wales
624,Corowa,10624,Corowa,NSW,New South Wales
625,Corrimal,10625,Corrimal,NSW,New South Wales
626,Cottage Point,10626,Cottage Point,NSW,New South Wales
627,Courabyra,10627,Courabyra,NSW,New South Wales
628,Couridjah,10628,Couridjah,NSW,New South Wales
629,Coutts Crossing,10629,Coutts Crossing,NSW,New South Wales
630,Cowan,10630,Cowan,NSW,New South Wales
631,Cowra,10631,Cowra,NSW,New South Wales
632,Coxs Creek,10632,Coxs Creek,NSW,New South Wales
633,Crabbes Creek,10633,Crabbes Creek,NSW,New South Wales
634,Cranebrook,10634,Cranebrook,NSW,New South Wales
635,Crangan Bay,10635,Crangan Bay,NSW,New South Wales
636,Craven,10636,Craven,NSW,New South Wales
637,Cremorne (NSW),10637,Cremorne ,NSW,New South Wales
638,Cremorne Point,10638,Cremorne Point,NSW,New South Wales
639,Crescent Head,10639,Crescent Head,NSW,New South Wales
640,Crestwood,10640,Crestwood,NSW,New South Wales
641,Cringila,10641,Cringila,NSW,New South Wales
642,Cromer (NSW),10642,Cromer ,NSW,New South Wales
643,Cronulla,10643,Cronulla,NSW,New South Wales
644,Crookwell,10644,Crookwell,NSW,New South Wales
645,Crosslands,10645,Crosslands,NSW,New South Wales
646,Croudace Bay,10646,Croudace Bay,NSW,New South Wales
647,Crowdy Bay National Park,10647,Crowdy Bay National Park,NSW,New South Wales
648,Crowdy Head,10648,Crowdy Head,NSW,New South Wales
649,Crows Nest (NSW),10649,Crows Nest ,NSW,New South Wales
650,Croydon (NSW),10650,Croydon ,NSW,New South Wales
651,Croydon Park (NSW),10651,Croydon Park ,NSW,New South Wales
652,Crystal Creek (NSW),10652,Crystal Creek ,NSW,New South Wales
653,Cudal,10653,Cudal,NSW,New South Wales
654,Cudgen,10654,Cudgen,NSW,New South Wales
655,Cudgera Creek,10655,Cudgera Creek,NSW,New South Wales
656,Cudmirrah,10656,Cudmirrah,NSW,New South Wales
657,Culburra Beach,10657,Culburra Beach,NSW,New South Wales
658,Culcairn,10658,Culcairn,NSW,New South Wales
659,Cullen Bullen,10659,Cullen Bullen,NSW,New South Wales
660,Cumbalum,10660,Cumbalum,NSW,New South Wales
661,Cumberland Reach,10661,Cumberland Reach,NSW,New South Wales
662,Cumboogle,10662,Cumboogle,NSW,New South Wales
663,Cumborah,10663,Cumborah,NSW,New South Wales
664,Cumnock,10664,Cumnock,NSW,New South Wales
665,Cundletown,10665,Cundletown,NSW,New South Wales
666,Cunjurong Point,10666,Cunjurong Point,NSW,New South Wales
667,Curl Curl,10667,Curl Curl,NSW,New South Wales
668,Curlewis (NSW),10668,Curlewis ,NSW,New South Wales
669,Curlwaa,10669,Curlwaa,NSW,New South Wales
670,Currabubula,10670,Currabubula,NSW,New South Wales
671,Curramore (NSW),10671,Curramore ,NSW,New South Wales
672,Currans Hill,10672,Currans Hill,NSW,New South Wales
673,Currarong,10673,Currarong,NSW,New South Wales
674,Currawarna,10674,Currawarna,NSW,New South Wales
675,Daceyville,10675,Daceyville,NSW,New South Wales
676,Daleys Point,10676,Daleys Point,NSW,New South Wales
677,Dalgety,10677,Dalgety,NSW,New South Wales
678,Dalmeny,10678,Dalmeny,NSW,New South Wales
679,Dalton,10679,Dalton,NSW,New South Wales
680,Dalwood (Ballina - NSW),10680,Dalwood ,NSW,New South Wales
681,Dandry,10681,Dandry,NSW,New South Wales
682,Dangar Island,10682,Dangar Island,NSW,New South Wales
683,Dapto,10683,Dapto,NSW,New South Wales
684,Darawank,10684,Darawank,NSW,New South Wales
685,Darbys Falls,10685,Darbys Falls,NSW,New South Wales
686,Dareton,10686,Dareton,NSW,New South Wales
687,Dargan,10687,Dargan,NSW,New South Wales
688,Darkes Forest,10688,Darkes Forest,NSW,New South Wales
689,Darkwood,10689,Darkwood,NSW,New South Wales
690,Darling Point,10690,Darling Point,NSW,New South Wales
691,Darlinghurst,10691,Darlinghurst,NSW,New South Wales
692,Darlington (Singleton - NSW),10692,Darlington ,NSW,New South Wales
693,Darlington (Sydney - NSW),10693,Darlington ,NSW,New South Wales
694,Darlington Point,10694,Darlington Point,NSW,New South Wales
695,Daruka,10695,Daruka,NSW,New South Wales
696,Davidson,10696,Davidson,NSW,New South Wales
697,Davistown,10697,Davistown,NSW,New South Wales
698,Dawes Point,10698,Dawes Point,NSW,New South Wales
699,Dean Park,10699,Dean Park,NSW,New South Wales
700,Dee Why,10700,Dee Why,NSW,New South Wales
701,Deepwater (NSW),10701,Deepwater ,NSW,New South Wales
702,Deer Vale,10702,Deer Vale,NSW,New South Wales
703,Delegate,10703,Delegate,NSW,New South Wales
704,Delroy Heights,10704,Delroy Heights,NSW,New South Wales
705,Delungra,10705,Delungra,NSW,New South Wales
706,Denham Court,10706,Denham Court,NSW,New South Wales
707,Denhams Beach,10707,Denhams Beach,NSW,New South Wales
708,Deniliquin,10708,Deniliquin,NSW,New South Wales
709,Denistone,10709,Denistone,NSW,New South Wales
710,Denistone East,10710,Denistone East,NSW,New South Wales
711,Denistone West,10711,Denistone West,NSW,New South Wales
712,Denman,10712,Denman,NSW,New South Wales
713,Deua River Valley,10713,Deua River Valley,NSW,New South Wales
714,Dharruk,10714,Dharruk,NSW,New South Wales
715,Diamond Beach,10715,Diamond Beach,NSW,New South Wales
716,Dignams Creek,10716,Dignams Creek,NSW,New South Wales
717,Dolans Bay,10717,Dolans Bay,NSW,New South Wales
718,Dolls Point,10718,Dolls Point,NSW,New South Wales
719,Dolphin Point,10719,Dolphin Point,NSW,New South Wales
720,Dondingalong,10720,Dondingalong,NSW,New South Wales
721,Doonbah,10721,Doonbah,NSW,New South Wales
722,Doonside,10722,Doonside,NSW,New South Wales
723,Dooralong,10723,Dooralong,NSW,New South Wales
724,Dora Creek,10724,Dora Creek,NSW,New South Wales
725,Dorrigo,10725,Dorrigo,NSW,New South Wales
726,Double Bay,10726,Double Bay,NSW,New South Wales
727,Doubtful Creek,10727,Doubtful Creek,NSW,New South Wales
728,Douglas Park,10728,Douglas Park,NSW,New South Wales
729,Dover Heights,10729,Dover Heights,NSW,New South Wales
730,Downside,10730,Downside,NSW,New South Wales
731,Doyalson,10731,Doyalson,NSW,New South Wales
732,Doyalson North,10732,Doyalson North,NSW,New South Wales
733,Drake,10733,Drake,NSW,New South Wales
734,Drummoyne,10734,Drummoyne,NSW,New South Wales
735,Dubbo,10735,Dubbo,NSW,New South Wales
736,Duckenfield,10736,Duckenfield,NSW,New South Wales
737,Duckmaloi,10737,Duckmaloi,NSW,New South Wales
738,Dudley,10738,Dudley,NSW,New South Wales
739,Duffys Forest,10739,Duffys Forest,NSW,New South Wales
740,Dulguigan,10740,Dulguigan,NSW,New South Wales
741,Dulwich Hill,10741,Dulwich Hill,NSW,New South Wales
742,Dumaresq Island,10742,Dumaresq Island,NSW,New South Wales
743,Dunbible,10743,Dunbible,NSW,New South Wales
744,Dunbogan,10744,Dunbogan,NSW,New South Wales
745,Dundas (NSW),10745,Dundas ,NSW,New South Wales
746,Dundas Valley,10746,Dundas Valley,NSW,New South Wales
747,Dundee,10747,Dundee,NSW,New South Wales
748,Dundurrabin,10748,Dundurrabin,NSW,New South Wales
749,Dunedoo,10749,Dunedoo,NSW,New South Wales
750,Dungay,10750,Dungay,NSW,New South Wales
751,Dungog,10751,Dungog,NSW,New South Wales
752,Dungowan,10752,Dungowan,NSW,New South Wales
753,Dunmore (NSW),10753,Dunmore ,NSW,New South Wales
754,Dunoon,10754,Dunoon,NSW,New South Wales
755,Duns Creek,10755,Duns Creek,NSW,New South Wales
756,Dural (Hornsby - NSW),10756,Dural ,NSW,New South Wales
757,Duranbah,10757,Duranbah,NSW,New South Wales
758,Duri,10758,Duri,NSW,New South Wales
759,Durras North,10759,Durras North,NSW,New South Wales
760,Dyers Crossing,10760,Dyers Crossing,NSW,New South Wales
761,Eagle Vale,10761,Eagle Vale,NSW,New South Wales
762,Eagleton,10762,Eagleton,NSW,New South Wales
763,Earlwood,10763,Earlwood,NSW,New South Wales
764,East Albury,10764,East Albury,NSW,New South Wales
765,East Ballina,10765,East Ballina,NSW,New South Wales
766,East Bowral,10766,East Bowral,NSW,New South Wales
767,East Branxton,10767,East Branxton,NSW,New South Wales
768,East Coraki,10768,East Coraki,NSW,New South Wales
769,East Corrimal,10769,East Corrimal,NSW,New South Wales
770,East Gosford,10770,East Gosford,NSW,New South Wales
771,East Gresford,10771,East Gresford,NSW,New South Wales
772,East Hills,10772,East Hills,NSW,New South Wales
773,East Jindabyne,10773,East Jindabyne,NSW,New South Wales
774,East Kempsey,10774,East Kempsey,NSW,New South Wales
775,East Killara,10775,East Killara,NSW,New South Wales
776,East Kurrajong,10776,East Kurrajong,NSW,New South Wales
777,East Lindfield,10777,East Lindfield,NSW,New South Wales
778,East Lismore,10778,East Lismore,NSW,New South Wales
779,East Maitland,10779,East Maitland,NSW,New South Wales
780,East Ryde,10780,East Ryde,NSW,New South Wales
781,East Seaham,10781,East Seaham,NSW,New South Wales
782,East Tamworth,10782,East Tamworth,NSW,New South Wales
783,East Wagga Wagga,10783,East Wagga Wagga,NSW,New South Wales
784,Eastern Creek,10784,Eastern Creek,NSW,New South Wales
785,Eastgardens,10785,Eastgardens,NSW,New South Wales
786,Eastlakes,10786,Eastlakes,NSW,New South Wales
787,Eastwood (NSW),10787,Eastwood ,NSW,New South Wales
788,Eatonsville,10788,Eatonsville,NSW,New South Wales
789,Ebenezer (NSW),10789,Ebenezer ,NSW,New South Wales
790,Ebor,10790,Ebor,NSW,New South Wales
791,Eden,10791,Eden,NSW,New South Wales
792,Eden Creek,10792,Eden Creek,NSW,New South Wales
793,Edensor Park,10793,Edensor Park,NSW,New South Wales
794,Edgecliff,10794,Edgecliff,NSW,New South Wales
795,Edgeworth,10795,Edgeworth,NSW,New South Wales
796,Edith (NSW),10796,Edith ,NSW,New South Wales
797,Edmondson Park,10797,Edmondson Park,NSW,New South Wales
798,Eglinton (NSW),10798,Eglinton ,NSW,New South Wales
799,Elands,10799,Elands,NSW,New South Wales
800,Elanora Heights,10800,Elanora Heights,NSW,New South Wales
801,Elderslie (Camden - NSW),10801,Elderslie ,NSW,New South Wales
802,Eleebana,10802,Eleebana,NSW,New South Wales
803,Elermore Vale,10803,Elermore Vale,NSW,New South Wales
804,Elizabeth Bay,10804,Elizabeth Bay,NSW,New South Wales
805,Elizabeth Beach,10805,Elizabeth Beach,NSW,New South Wales
806,Elizabeth Hills,10806,Elizabeth Hills,NSW,New South Wales
807,Ellalong,10807,Ellalong,NSW,New South Wales
808,Elland,10808,Elland,NSW,New South Wales
809,Ellangowan (NSW),10809,Ellangowan ,NSW,New South Wales
810,Ellenborough,10810,Ellenborough,NSW,New South Wales
811,Ellerslie (Wentworth - NSW),10811,Ellerslie ,NSW,New South Wales
812,Ellis Lane,10812,Ellis Lane,NSW,New South Wales
813,Elrington,10813,Elrington,NSW,New South Wales
814,Elsmore,10814,Elsmore,NSW,New South Wales
815,Eltham (NSW),10815,Eltham ,NSW,New South Wales
816,Emerald Beach,10816,Emerald Beach,NSW,New South Wales
817,Emerald Hill,10817,Emerald Hill,NSW,New South Wales
818,Emerton,10818,Emerton,NSW,New South Wales
819,Emmaville,10819,Emmaville,NSW,New South Wales
820,Empire Bay,10820,Empire Bay,NSW,New South Wales
821,Empire Vale,10821,Empire Vale,NSW,New South Wales
822,Emu Heights (NSW),10822,Emu Heights ,NSW,New South Wales
823,Emu Plains,10823,Emu Plains,NSW,New South Wales
824,Enfield (NSW),10824,Enfield ,NSW,New South Wales
825,Engadine,10825,Engadine,NSW,New South Wales
826,Englorie Park,10826,Englorie Park,NSW,New South Wales
827,Enmore (Marrickville - NSW),10827,Enmore ,NSW,New South Wales
828,Enngonia,10828,Enngonia,NSW,New South Wales
829,Epping (NSW),10829,Epping ,NSW,New South Wales
830,Eraring,10830,Eraring,NSW,New South Wales
831,Erina,10831,Erina,NSW,New South Wales
832,Erina Heights,10832,Erina Heights,NSW,New South Wales
833,Ermington,10833,Ermington,NSW,New South Wales
834,Erowal Bay,10834,Erowal Bay,NSW,New South Wales
835,Erskine Park,10835,Erskine Park,NSW,New South Wales
836,Erskineville,10836,Erskineville,NSW,New South Wales
837,Eschol,10837,Eschol,NSW,New South Wales
838,Eschol Park,10838,Eschol Park,NSW,New South Wales
839,Estella,10839,Estella,NSW,New South Wales
840,Ettalong Beach,10840,Ettalong Beach,NSW,New South Wales
