,SSC,variable,value,sortOrder
54801,Taringa,"$91,000-103,999",121,11
54802,Taromeo,"$91,000-103,999",5,11
54803,Taroom,"$91,000-103,999",9,11
54804,Taroomball,"$91,000-103,999",20,11
54805,Tarragindi,"$91,000-103,999",147,11
54806,Tarzali,"$91,000-103,999",5,11
54807,Taylors Beach (Qld),"$91,000-103,999",3,11
54808,Teddington,"$91,000-103,999",4,11
54809,Telina,"$91,000-103,999",30,11
54810,Teneriffe,"$91,000-103,999",61,11
54811,Tennyson (Qld),"$91,000-103,999",11,11
54812,Tewantin,"$91,000-103,999",193,11
54813,Texas (Qld),"$91,000-103,999",14,11
54814,Thabeban,"$91,000-103,999",45,11
54815,Thagoona,"$91,000-103,999",30,11
54816,Thallon,"$91,000-103,999",3,11
54817,Thangool,"$91,000-103,999",11,11
54818,Thargomindah,"$91,000-103,999",6,11
54819,The Caves,"$91,000-103,999",19,11
54820,The Dawn,"$91,000-103,999",9,11
54821,The Falls,"$91,000-103,999",4,11
54822,The Gap (Brisbane - Qld),"$91,000-103,999",270,11
54823,The Gap (Mount Isa - Qld),"$91,000-103,999",8,11
54824,The Gemfields,"$91,000-103,999",8,11
54825,The Hermitage,"$91,000-103,999",3,11
54826,The Leap,"$91,000-103,999",7,11
54827,The Palms,"$91,000-103,999",20,11
54828,The Range (Qld),"$91,000-103,999",72,11
54829,The Summit,"$91,000-103,999",13,11
54830,Theodore (Qld),"$91,000-103,999",3,11
54831,Thoopara,"$91,000-103,999",4,11
54832,Thorndale,"$91,000-103,999",4,11
54833,Thorneside,"$91,000-103,999",80,11
54834,Thornlands,"$91,000-103,999",278,11
54835,Thornton (Qld),"$91,000-103,999",4,11
54836,Three Moon,"$91,000-103,999",3,11
54837,Thulimbah,"$91,000-103,999",3,11
54838,Thuringowa Central,"$91,000-103,999",42,11
54839,Thursday Island,"$91,000-103,999",30,11
54840,Tiaro,"$91,000-103,999",12,11
54841,Tieri,"$91,000-103,999",10,11
54842,Tin Can Bay,"$91,000-103,999",18,11
54843,Tinana,"$91,000-103,999",95,11
54844,Tinana South,"$91,000-103,999",9,11
54845,Tinbeerwah,"$91,000-103,999",11,11
54846,Tingalpa,"$91,000-103,999",171,11
54847,Tingoora,"$91,000-103,999",3,11
54848,Tingun,"$91,000-103,999",4,11
54849,Tinnanbar,"$91,000-103,999",4,11
54850,Tivoli,"$91,000-103,999",33,11
54851,Tolga,"$91,000-103,999",41,11
54852,Toll,"$91,000-103,999",13,11
54853,Toobanna,"$91,000-103,999",5,11
54854,Toogoolawah,"$91,000-103,999",13,11
54855,Toogoom,"$91,000-103,999",32,11
54856,Toolakea,"$91,000-103,999",3,11
54857,Toolooa,"$91,000-103,999",20,11
54858,Toorbul,"$91,000-103,999",19,11
54859,Toowong,"$91,000-103,999",144,11
54860,Toowoomba City,"$91,000-103,999",17,11
54861,Top Camp,"$91,000-103,999",19,11
54862,Topaz,"$91,000-103,999",3,11
54863,Torbanlea,"$91,000-103,999",6,11
54864,Torquay (Qld),"$91,000-103,999",63,11
54865,Torrington (Qld),"$91,000-103,999",13,11
54866,Towen Mountain,"$91,000-103,999",5,11
54867,Townson,"$91,000-103,999",3,11
54868,Townsville City,"$91,000-103,999",34,11
54869,Townview,"$91,000-103,999",29,11
54870,Traveston,"$91,000-103,999",8,11
54871,Trebonne,"$91,000-103,999",13,11
54872,Trinity Beach,"$91,000-103,999",89,11
54873,Trinity Park,"$91,000-103,999",56,11
54874,Trunding,"$91,000-103,999",15,11
54875,Tuchekoi,"$91,000-103,999",7,11
54876,Tugun,"$91,000-103,999",127,11
54877,Tully,"$91,000-103,999",57,11
54878,Tully Heads,"$91,000-103,999",9,11
54879,Tungamull,"$91,000-103,999",6,11
54880,Turallin,"$91,000-103,999",3,11
54881,Twin Waters,"$91,000-103,999",56,11
54882,Umagico,"$91,000-103,999",3,11
54883,Umbiram,"$91,000-103,999",4,11
54884,Underwood (Qld),"$91,000-103,999",121,11
54885,Upper Barron,"$91,000-103,999",6,11
54886,Upper Brookfield,"$91,000-103,999",16,11
54887,Upper Caboolture,"$91,000-103,999",101,11
54888,Upper Coomera,"$91,000-103,999",607,11
54889,Upper Daradgee,"$91,000-103,999",7,11
54890,Upper Flagstone,"$91,000-103,999",5,11
54891,Upper Glastonbury,"$91,000-103,999",3,11
54892,Upper Haughton,"$91,000-103,999",3,11
54893,Upper Kedron,"$91,000-103,999",70,11
54894,Upper Lockyer,"$91,000-103,999",8,11
54895,Upper Mount Gravatt,"$91,000-103,999",139,11
54896,Upper Tenthill,"$91,000-103,999",6,11
54897,Upper Yarraman,"$91,000-103,999",4,11
54898,Urangan,"$91,000-103,999",126,11
54899,Urraween,"$91,000-103,999",97,11
54900,Utchee Creek,"$91,000-103,999",5,11
54901,Valdora,"$91,000-103,999",15,11
54902,Vale View,"$91,000-103,999",5,11
54903,Valentine Plains,"$91,000-103,999",3,11
54904,Valkyrie,"$91,000-103,999",5,11
54905,Varsity Lakes,"$91,000-103,999",276,11
54906,Vasa Views,"$91,000-103,999",6,11
54907,Veresdale,"$91,000-103,999",3,11
54908,Veresdale Scrub,"$91,000-103,999",12,11
54909,Vernor,"$91,000-103,999",5,11
54910,Verrierdale,"$91,000-103,999",11,11
54911,Veteran,"$91,000-103,999",17,11
54912,Victoria Point (Qld),"$91,000-103,999",279,11
54913,Victory Heights (Qld),"$91,000-103,999",17,11
54914,Villeneuve,"$91,000-103,999",4,11
54915,Vincent,"$91,000-103,999",41,11
54916,Vinegar Hill,"$91,000-103,999",4,11
54917,Virginia (Qld),"$91,000-103,999",40,11
54918,Wacol,"$91,000-103,999",16,11
54919,Wakerley,"$91,000-103,999",132,11
54920,Walkamin,"$91,000-103,999",8,11
54921,Walkerston,"$91,000-103,999",64,11
54922,Walkervale,"$91,000-103,999",35,11
54923,Wallaville,"$91,000-103,999",7,11
54924,Walloon,"$91,000-103,999",39,11
54925,Wallumbilla,"$91,000-103,999",9,11
54926,Wamuran,"$91,000-103,999",56,11
54927,Wamuran Basin,"$91,000-103,999",6,11
54928,Wandal,"$91,000-103,999",69,11
54929,Wandoan,"$91,000-103,999",9,11
54930,Wangan,"$91,000-103,999",13,11
54931,Wanora,"$91,000-103,999",9,11
54932,Warana,"$91,000-103,999",60,11
54933,Warner,"$91,000-103,999",264,11
54934,Warra,"$91,000-103,999",4,11
54935,Warrill View,"$91,000-103,999",10,11
54936,Warwick (Qld),"$91,000-103,999",209,11
54937,Washpool (Qld),"$91,000-103,999",3,11
54938,Waterford (Qld),"$91,000-103,999",118,11
54939,Waterford West,"$91,000-103,999",116,11
54940,Wattle Camp,"$91,000-103,999",4,11
54941,Wattle Grove (Qld),"$91,000-103,999",3,11
54942,Wavell Heights,"$91,000-103,999",137,11
54943,Webb,"$91,000-103,999",4,11
54944,Welcome Creek,"$91,000-103,999",4,11
54945,Wellesley (Qld),"$91,000-103,999",4,11
54946,Wellesley Islands,"$91,000-103,999",7,11
54947,Wellington Point,"$91,000-103,999",247,11
54948,West End (Brisbane - Qld),"$91,000-103,999",102,11
54949,West End (Townsville - Qld),"$91,000-103,999",59,11
54950,West Gladstone,"$91,000-103,999",62,11
54951,West Ipswich,"$91,000-103,999",8,11
54952,West Mackay,"$91,000-103,999",98,11
54953,West Prairie,"$91,000-103,999",3,11
54954,West Rockhampton,"$91,000-103,999",37,11
54955,West Stowe,"$91,000-103,999",3,11
54956,West Woombye,"$91,000-103,999",17,11
54957,Westbrook (Qld),"$91,000-103,999",79,11
54958,Westcourt,"$91,000-103,999",41,11
54959,Westlake,"$91,000-103,999",63,11
54960,Weyba Downs,"$91,000-103,999",3,11
54961,Wheatvale,"$91,000-103,999",4,11
54962,White Rock (Cairns - Qld),"$91,000-103,999",83,11
54963,Whiteside,"$91,000-103,999",17,11
54964,Whitfield (Qld),"$91,000-103,999",61,11
54965,Whitsundays,"$91,000-103,999",9,11
54966,Whyanbeel,"$91,000-103,999",8,11
54967,Widgee,"$91,000-103,999",12,11
54968,Wights Mountain,"$91,000-103,999",19,11
54969,Willow Vale (Qld),"$91,000-103,999",42,11
54970,Willowbank,"$91,000-103,999",27,11
54971,Willows,"$91,000-103,999",3,11
54972,Wilsons Plains,"$91,000-103,999",3,11
54973,Wilsons Pocket,"$91,000-103,999",3,11
54974,Wilsonton,"$91,000-103,999",102,11
54975,Wilsonton Heights,"$91,000-103,999",45,11
54976,Wilston,"$91,000-103,999",45,11
54977,Windaroo,"$91,000-103,999",66,11
54978,Windermere (Qld),"$91,000-103,999",4,11
54979,Windorah,"$91,000-103,999",5,11
54980,Windsor (Qld),"$91,000-103,999",99,11
54981,Winfield,"$91,000-103,999",6,11
54982,Winston,"$91,000-103,999",15,11
54983,Winton (Qld),"$91,000-103,999",14,11
54984,Winya,"$91,000-103,999",4,11
54985,Wishart (Qld),"$91,000-103,999",196,11
54986,Withcott,"$91,000-103,999",50,11
54987,Witheren,"$91,000-103,999",8,11
54988,Witta,"$91,000-103,999",16,11
54989,Wivenhoe Pocket,"$91,000-103,999",7,11
54990,Wolfang,"$91,000-103,999",5,11
54991,Wolffdene,"$91,000-103,999",6,11
54992,Wolvi,"$91,000-103,999",5,11
54993,Womina,"$91,000-103,999",7,11
54994,Wondai,"$91,000-103,999",25,11
54995,Wondecla,"$91,000-103,999",10,11
54996,Wondunna,"$91,000-103,999",50,11
54997,Wongabel,"$91,000-103,999",8,11
54998,Wongaling Beach,"$91,000-103,999",27,11
54999,Wongawallan,"$91,000-103,999",27,11
55000,Wonglepong,"$91,000-103,999",6,11
55001,Woodbury (Qld),"$91,000-103,999",8,11
55002,Woodend (Qld),"$91,000-103,999",22,11
55003,Wooderson,"$91,000-103,999",3,11
55004,Woodford (Qld),"$91,000-103,999",37,11
55005,Woodgate,"$91,000-103,999",17,11
55006,Woodhill (Qld),"$91,000-103,999",16,11
55007,Woodlands (Qld),"$91,000-103,999",7,11
55008,Woodmillar,"$91,000-103,999",5,11
55009,Woodridge (Qld),"$91,000-103,999",143,11
55010,Woodstock (Qld),"$91,000-103,999",6,11
55011,Woodwark,"$91,000-103,999",10,11
55012,Woody Point,"$91,000-103,999",83,11
55013,Woolloongabba,"$91,000-103,999",67,11
55014,Woolmar,"$91,000-103,999",6,11
55015,Wooloowin,"$91,000-103,999",57,11
55016,Woombye,"$91,000-103,999",52,11
55017,Woondum,"$91,000-103,999",3,11
55018,Woongarra,"$91,000-103,999",15,11
55019,Woongoolba,"$91,000-103,999",4,11
55020,Woopen Creek,"$91,000-103,999",3,11
55021,Woorim,"$91,000-103,999",19,11
55022,Wooroolin,"$91,000-103,999",3,11
55023,Wooroonden,"$91,000-103,999",3,11
55024,Woree,"$91,000-103,999",62,11
55025,Worongary,"$91,000-103,999",118,11
55026,Wrights Creek (Qld),"$91,000-103,999",4,11
55027,Wulguru,"$91,000-103,999",88,11
55028,Wulkuraka,"$91,000-103,999",30,11
55029,Wurdong Heights,"$91,000-103,999",11,11
55030,Wurtulla,"$91,000-103,999",114,11
55031,Wyaga,"$91,000-103,999",8,11
55032,Wyandra,"$91,000-103,999",4,11
55033,Wychie,"$91,000-103,999",5,11
55034,Wynnum,"$91,000-103,999",209,11
55035,Wynnum West,"$91,000-103,999",247,11
55036,Wyreema,"$91,000-103,999",37,11
55037,Yabulu,"$91,000-103,999",14,11
55038,Yalboroo,"$91,000-103,999",3,11
55039,Yamanto,"$91,000-103,999",109,11
55040,Yandaran,"$91,000-103,999",15,11
55041,Yandina,"$91,000-103,999",34,11
55042,Yandina Creek,"$91,000-103,999",22,11
55043,Yangan,"$91,000-103,999",3,11
55044,Yaroomba,"$91,000-103,999",19,11
55045,Yarrabah,"$91,000-103,999",19,11
55046,Yarrabilba,"$91,000-103,999",98,11
55047,Yarraman (Qld),"$91,000-103,999",16,11
55048,Yatala,"$91,000-103,999",23,11
55049,Yeerongpilly,"$91,000-103,999",36,11
55050,Yelarbon,"$91,000-103,999",4,11
55051,Yengarie,"$91,000-103,999",15,11
55052,Yeppoon,"$91,000-103,999",75,11
55053,Yeronga,"$91,000-103,999",79,11
55054,Yerra,"$91,000-103,999",4,11
55055,Yorkeys Knob,"$91,000-103,999",44,11
55056,Yugar,"$91,000-103,999",6,11
55057,Yuleba,"$91,000-103,999",5,11
55058,Yungaburra,"$91,000-103,999",25,11
55059,Zillmere,"$91,000-103,999",164,11
55060,Zilzie,"$91,000-103,999",44,11
55061,Aberfoyle Park,"$91,000-103,999",241,11
55062,Adelaide,"$91,000-103,999",128,11
55063,Agery,"$91,000-103,999",3,11
55064,Albert Park (SA),"$91,000-103,999",37,11
55065,Alberton (SA),"$91,000-103,999",55,11
55066,Aldgate,"$91,000-103,999",50,11
55067,Aldinga,"$91,000-103,999",6,11
55068,Aldinga Beach,"$91,000-103,999",169,11
55069,Alford,"$91,000-103,999",3,11
55070,Allenby Gardens,"$91,000-103,999",37,11
55071,Allendale East,"$91,000-103,999",13,11
55072,Allendale North,"$91,000-103,999",5,11
55073,Altona (SA),"$91,000-103,999",5,11
55074,American River,"$91,000-103,999",4,11
55075,Anama,"$91,000-103,999",3,11
55076,Andrews Farm,"$91,000-103,999",163,11
55077,Angas Plains,"$91,000-103,999",5,11
55078,Angaston,"$91,000-103,999",39,11
55079,Angle Park,"$91,000-103,999",23,11
55080,Angle Vale,"$91,000-103,999",53,11
55081,Ardrossan,"$91,000-103,999",24,11
55082,Armagh,"$91,000-103,999",11,11
55083,Arno Bay,"$91,000-103,999",7,11
55084,Arthurton,"$91,000-103,999",3,11
55085,Ascot Park,"$91,000-103,999",47,11
55086,Ashbourne (SA),"$91,000-103,999",10,11
55087,Ashford (SA),"$91,000-103,999",19,11
55088,Ashton,"$91,000-103,999",10,11
55089,Athelstone,"$91,000-103,999",169,11
55090,Athol Park,"$91,000-103,999",33,11
55091,Auburn (SA),"$91,000-103,999",9,11
55092,Auldana,"$91,000-103,999",9,11
55093,Avenue Range,"$91,000-103,999",6,11
55094,Back Valley,"$91,000-103,999",3,11
55095,Balaklava,"$91,000-103,999",37,11
55096,Balhannah,"$91,000-103,999",31,11
55097,Bangham,"$91,000-103,999",6,11
55098,Banksia Park,"$91,000-103,999",85,11
55099,Barabba,"$91,000-103,999",5,11
55100,Barmera,"$91,000-103,999",50,11
55101,Baroota,"$91,000-103,999",5,11
55102,Basket Range,"$91,000-103,999",13,11
55103,Baudin Beach,"$91,000-103,999",5,11
55104,Beachport,"$91,000-103,999",9,11
55105,Bedford Park,"$91,000-103,999",16,11
55106,Belair,"$91,000-103,999",76,11
55107,Belalie East,"$91,000-103,999",5,11
55108,Bellevue Heights,"$91,000-103,999",52,11
55109,Belvidere,"$91,000-103,999",4,11
55110,Berri,"$91,000-103,999",55,11
55111,Beulah Park,"$91,000-103,999",20,11
55112,Beverley (SA),"$91,000-103,999",23,11
55113,Bibaringa,"$91,000-103,999",3,11
55114,Binnum,"$91,000-103,999",4,11
55115,Birdwood (SA),"$91,000-103,999",30,11
55116,Birkenhead,"$91,000-103,999",24,11
55117,Black Forest,"$91,000-103,999",23,11
55118,Blackford,"$91,000-103,999",3,11
55119,Blackwood (SA),"$91,000-103,999",84,11
55120,Blair Athol (SA),"$91,000-103,999",58,11
55121,Blakeview,"$91,000-103,999",163,11
55122,Blakiston,"$91,000-103,999",9,11
55123,Blanchetown,"$91,000-103,999",5,11
55124,Bletchley,"$91,000-103,999",3,11
55125,Blewitt Springs,"$91,000-103,999",5,11
55126,Blyth,"$91,000-103,999",6,11
55127,Boatswain Point,"$91,000-103,999",4,11
55128,Bookpurnong,"$91,000-103,999",6,11
55129,Booleroo Centre,"$91,000-103,999",10,11
55130,Bordertown,"$91,000-103,999",47,11
55131,Boston,"$91,000-103,999",21,11
55132,Bower,"$91,000-103,999",3,11
55133,Bowhill,"$91,000-103,999",4,11
55134,Brahma Lodge,"$91,000-103,999",63,11
55135,Bridgewater (SA),"$91,000-103,999",72,11
55136,Brighton (SA),"$91,000-103,999",68,11
55137,Brinkworth,"$91,000-103,999",6,11
55138,Broadview,"$91,000-103,999",69,11
55139,Brompton,"$91,000-103,999",40,11
55140,Brooklyn Park,"$91,000-103,999",92,11
55141,Brown Hill Creek,"$91,000-103,999",3,11
55142,Brownlow,"$91,000-103,999",5,11
55143,Brownlow Ki,"$91,000-103,999",7,11
55144,Brukunga,"$91,000-103,999",6,11
55145,Buckland Park,"$91,000-103,999",6,11
55146,Bugle Ranges,"$91,000-103,999",3,11
55147,Bull Creek (SA),"$91,000-103,999",3,11
55148,Burnside (SA),"$91,000-103,999",52,11
55149,Burra (SA),"$91,000-103,999",14,11
55150,Burrungule,"$91,000-103,999",9,11
55151,Burton (SA),"$91,000-103,999",138,11
55152,Bute,"$91,000-103,999",11,11
55153,Cadell,"$91,000-103,999",3,11
55154,Callington,"$91,000-103,999",10,11
55155,Caloote,"$91,000-103,999",8,11
55156,Caltowie,"$91,000-103,999",3,11
55157,Cambrai,"$91,000-103,999",6,11
55158,Camden Park (SA),"$91,000-103,999",68,11
55159,Campbelltown (SA),"$91,000-103,999",135,11
55160,Cape Jervis,"$91,000-103,999",10,11
55161,Carpenter Rocks,"$91,000-103,999",5,11
55162,Carrickalinga,"$91,000-103,999",4,11
55163,Ceduna,"$91,000-103,999",29,11
55164,Ceduna Waters,"$91,000-103,999",4,11
55165,Chaffey,"$91,000-103,999",5,11
55166,Chain Of Ponds,"$91,000-103,999",3,11
55167,Chandlers Hill,"$91,000-103,999",10,11
55168,Charleston,"$91,000-103,999",11,11
55169,Cheltenham (SA),"$91,000-103,999",41,11
55170,Cherry Gardens,"$91,000-103,999",6,11
55171,Christie Downs,"$91,000-103,999",64,11
55172,Christies Beach,"$91,000-103,999",83,11
55173,Clapham,"$91,000-103,999",21,11
55174,Clare (SA),"$91,000-103,999",63,11
55175,Clarence Gardens,"$91,000-103,999",31,11
55176,Clarence Park,"$91,000-103,999",37,11
55177,Clarendon (SA),"$91,000-103,999",18,11
55178,Clayton Bay,"$91,000-103,999",4,11
55179,Clearview,"$91,000-103,999",68,11
55180,Cleve,"$91,000-103,999",8,11
55181,Clinton (SA),"$91,000-103,999",3,11
55182,Clovelly Park,"$91,000-103,999",67,11
55183,Cobdogla,"$91,000-103,999",6,11
55184,Cockaleechie,"$91,000-103,999",4,11
55185,Cockatoo Valley,"$91,000-103,999",13,11
55186,Coffin Bay,"$91,000-103,999",15,11
55187,Colebatch,"$91,000-103,999",3,11
55188,College Park,"$91,000-103,999",10,11
55189,Collinswood,"$91,000-103,999",22,11
55190,Colonel Light Gardens,"$91,000-103,999",45,11
55191,Compton,"$91,000-103,999",11,11
55192,Concordia,"$91,000-103,999",4,11
55193,Coober Pedy,"$91,000-103,999",25,11
55194,Cooltong,"$91,000-103,999",5,11
55195,Coomandook,"$91,000-103,999",5,11
55196,Coomunga,"$91,000-103,999",5,11
55197,Coonalpyn,"$91,000-103,999",13,11
55198,Coorong,"$91,000-103,999",6,11
55199,Coromandel East,"$91,000-103,999",7,11
55200,Coromandel Valley,"$91,000-103,999",85,11
55201,Cowandilla,"$91,000-103,999",13,11
55202,Cowell,"$91,000-103,999",12,11
55203,Crafers,"$91,000-103,999",31,11
55204,Crafers West,"$91,000-103,999",18,11
55205,Craigburn Farm,"$91,000-103,999",44,11
55206,Craigmore,"$91,000-103,999",230,11
55207,Crescent,"$91,000-103,999",9,11
55208,Cromer (SA),"$91,000-103,999",6,11
55209,Cross Roads (SA),"$91,000-103,999",4,11
55210,Croydon (SA),"$91,000-103,999",21,11
55211,Croydon Park (SA),"$91,000-103,999",56,11
55212,Crystal Brook (SA),"$91,000-103,999",26,11
55213,Cudlee Creek,"$91,000-103,999",8,11
55214,Culburra,"$91,000-103,999",4,11
55215,Cumberland Park,"$91,000-103,999",41,11
55216,Cummins,"$91,000-103,999",25,11
55217,Cunningham (SA),"$91,000-103,999",4,11
55218,Curramulka,"$91,000-103,999",4,11
55219,Currency Creek,"$91,000-103,999",5,11
55220,Darlington (SA),"$91,000-103,999",19,11
55221,Davoren Park,"$91,000-103,999",48,11
55222,Daw Park,"$91,000-103,999",33,11
55223,Dawesley,"$91,000-103,999",10,11
55224,Deep Creek (SA),"$91,000-103,999",4,11
55225,Deepwater (SA),"$91,000-103,999",3,11
55226,Delamere (SA),"$91,000-103,999",4,11
55227,Dernancourt,"$91,000-103,999",75,11
55228,Devon Park (SA),"$91,000-103,999",14,11
55229,Direk,"$91,000-103,999",15,11
55230,Dover Gardens,"$91,000-103,999",41,11
55231,Dublin,"$91,000-103,999",9,11
55232,Dudley Park (SA),"$91,000-103,999",9,11
55233,Dutton,"$91,000-103,999",4,11
55234,Eastwood (SA),"$91,000-103,999",9,11
55235,Ebenezer (SA),"$91,000-103,999",6,11
55236,Echunga,"$91,000-103,999",29,11
55237,Eden Hills,"$91,000-103,999",54,11
55238,Eden Valley,"$91,000-103,999",10,11
55239,Edillilie,"$91,000-103,999",5,11
55240,Edithburgh,"$91,000-103,999",6,11
55241,Edwardstown,"$91,000-103,999",73,11
55242,Elizabeth,"$91,000-103,999",9,11
55243,Elizabeth Downs,"$91,000-103,999",57,11
55244,Elizabeth East,"$91,000-103,999",51,11
55245,Elizabeth Grove,"$91,000-103,999",21,11
55246,Elizabeth North,"$91,000-103,999",31,11
55247,Elizabeth Park,"$91,000-103,999",39,11
55248,Elizabeth Vale,"$91,000-103,999",35,11
55249,Elliston,"$91,000-103,999",4,11
55250,Emu Bay,"$91,000-103,999",4,11
55251,Emu Flat (SA),"$91,000-103,999",3,11
55252,Encounter Bay,"$91,000-103,999",68,11
55253,Enfield (SA),"$91,000-103,999",75,11
55254,Erindale,"$91,000-103,999",17,11
55255,Erith,"$91,000-103,999",5,11
55256,Ethelton,"$91,000-103,999",28,11
55257,Eudunda,"$91,000-103,999",13,11
55258,Evandale (SA),"$91,000-103,999",22,11
55259,Evanston,"$91,000-103,999",42,11
55260,Evanston Gardens,"$91,000-103,999",40,11
55261,Evanston Park,"$91,000-103,999",87,11
55262,Evanston South,"$91,000-103,999",4,11
55263,Everard Park,"$91,000-103,999",18,11
55264,Exeter (SA),"$91,000-103,999",15,11
55265,Fairview Park,"$91,000-103,999",87,11
55266,Farrell Flat,"$91,000-103,999",3,11
55267,Felixstow,"$91,000-103,999",28,11
55268,Ferryden Park,"$91,000-103,999",55,11
55269,Field,"$91,000-103,999",6,11
55270,Findon,"$91,000-103,999",92,11
55271,Finniss,"$91,000-103,999",6,11
55272,Firle,"$91,000-103,999",17,11
55273,Fisher (SA),"$91,000-103,999",3,11
55274,Fitzroy (SA),"$91,000-103,999",11,11
55275,Flagstaff Hill,"$91,000-103,999",186,11
55276,Flaxman Valley,"$91,000-103,999",3,11
55277,Flinders Park,"$91,000-103,999",89,11
55278,Forestville (SA),"$91,000-103,999",28,11
55279,Forreston,"$91,000-103,999",10,11
55280,Frances,"$91,000-103,999",3,11
55281,Freeling,"$91,000-103,999",55,11
